datetime,close,MA5,MA20,MA5 >= MA20,Position,TradeP&L,PositionP&L,CumP&L,Capital,Return,NetAssetValue,NetAssetValue2
12/4/18 22:26,3402,3403.8,3404.8,FALSE,-1,40,-20,2610,12610,0.001588562,1.261,1.261
12/4/18 22:27,3400,3402,3405.1,FALSE,-1,0,20,2630,12630,0.001586043,1.263,1.263
12/4/18 22:28,3398,3400.6,3405.05,FALSE,-1,0,20,2650,12650,0.001583531,1.265,1.265
12/4/18 22:29,3400,3400,3405.15,FALSE,-1,0,-20,2630,12630,-0.001581028,1.263,1.263
12/4/18 22:30,3395,3399,3405.05,FALSE,-1,0,50,2680,12680,0.003958828,1.268,1.268
12/4/18 22:31,3397,3398,3405,FALSE,-1,0,-20,2660,12660,-0.001577287,1.266,1.266
12/4/18 22:32,3397,3397.4,3404.75,FALSE,-1,0,0,2660,12660,0,1.266,1.266
12/4/18 22:33,3397,3397.2,3404.35,FALSE,-1,0,0,2660,12660,0,1.266,1.266
12/4/18 22:34,3394,3396,3403.8,FALSE,-1,0,30,2690,12690,0.002369668,1.269,1.269
12/4/18 22:35,3396,3396.2,3403,FALSE,-1,0,-20,2670,12670,-0.001576044,1.267,1.267
12/4/18 22:36,3394,3395.6,3402.3,FALSE,-1,0,20,2690,12690,0.001578532,1.269,1.269
12/4/18 22:37,3396,3395.4,3401.6,FALSE,-1,0,-20,2670,12670,-0.001576044,1.267,1.267
12/4/18 22:38,3392,3394.4,3400.55,FALSE,-1,0,40,2710,12710,0.003157064,1.271,1.271
12/4/18 22:39,3393,3394.2,3399.4,FALSE,-1,0,-10,2700,12700,-0.000786782,1.27,1.27
12/4/18 22:40,3398,3394.6,3398.75,FALSE,-1,0,-50,2650,12650,-0.003937008,1.265,1.265
12/4/18 22:41,3398,3395.4,3398.2,FALSE,-1,0,0,2650,12650,0,1.265,1.265
12/4/18 22:42,3398,3395.8,3397.65,FALSE,-1,0,0,2650,12650,0,1.265,1.265
12/4/18 22:43,3402,3397.8,3397.5,TRUE,1,-80,40,2610,12610,-0.003162055,1.261,1.261
12/4/18 22:44,3398,3398.8,3397.25,TRUE,1,0,-40,2570,12570,-0.003172086,1.257,1.257
12/4/18 22:45,3394,3398,3396.95,TRUE,1,0,-40,2530,12530,-0.00318218,1.253,1.253
12/4/18 22:46,3388,3396,3396.25,FALSE,-1,-120,60,2470,12470,-0.004788508,1.247,1.247
12/4/18 22:47,3382,3392.8,3395.35,FALSE,-1,0,60,2530,12530,0.004811548,1.253,1.253
12/4/18 22:48,3384,3389.2,3394.65,FALSE,-1,0,-20,2510,12510,-0.001596169,1.251,1.251
12/4/18 22:49,3385,3386.6,3393.9,FALSE,-1,0,-10,2500,12500,-0.000799361,1.25,1.25
12/4/18 22:50,3387,3385.2,3393.5,FALSE,-1,0,-20,2480,12480,-0.0016,1.248,1.248
12/4/18 22:51,3384,3384.4,3392.85,FALSE,-1,0,30,2510,12510,0.002403846,1.251,1.251
12/4/18 22:52,3388,3385.6,3392.4,FALSE,-1,0,-40,2470,12470,-0.003197442,1.247,1.247
12/4/18 22:53,3388,3386.4,3391.95,FALSE,-1,0,0,2470,12470,0,1.247,1.247
12/4/18 22:54,3390,3387.4,3391.75,FALSE,-1,0,-20,2450,12450,-0.001603849,1.245,1.245
12/4/18 22:55,3389,3387.8,3391.4,FALSE,-1,0,10,2460,12460,0.000803213,1.246,1.246
12/4/18 22:56,3390,3389,3391.2,FALSE,-1,0,-10,2450,12450,-0.000802568,1.245,1.245
12/4/18 22:57,3390,3389.4,3390.9,FALSE,-1,0,0,2450,12450,0,1.245,1.245
12/4/18 22:58,3391,3390,3390.85,FALSE,-1,0,-10,2440,12440,-0.000803213,1.244,1.244
12/4/18 22:59,3394,3390.8,3390.9,FALSE,-1,0,-30,2410,12410,-0.002411576,1.241,1.241
12/5/18 09:00,3380,3389,3390,FALSE,-1,0,140,2550,12550,0.011281225,1.255,1.255
12/5/18 09:01,3385,3388,3389.35,FALSE,-1,0,-50,2500,12500,-0.003984064,1.25,1.25
12/5/18 09:02,3379,3385.8,3388.4,FALSE,-1,0,60,2560,12560,0.0048,1.256,1.256
12/5/18 09:03,3377,3383,3387.15,FALSE,-1,0,20,2580,12580,0.001592357,1.258,1.258
12/5/18 09:04,3375,3379.2,3386,FALSE,-1,0,20,2600,12600,0.001589825,1.26,1.26
12/5/18 09:05,3376,3378.4,3385.1,FALSE,-1,0,-10,2590,12590,-0.000793651,1.259,1.259
12/5/18 09:06,3374,3376.2,3384.4,FALSE,-1,0,20,2610,12610,0.001588562,1.261,1.261
12/5/18 09:07,3371,3374.6,3383.85,FALSE,-1,0,30,2640,12640,0.002379064,1.264,1.264
12/5/18 09:08,3375,3374.2,3383.4,FALSE,-1,0,-40,2600,12600,-0.003164557,1.26,1.26
12/5/18 09:09,3370,3373.2,3382.65,FALSE,-1,0,50,2650,12650,0.003968254,1.265,1.265
12/5/18 09:10,3371,3372.2,3381.85,FALSE,-1,0,-10,2640,12640,-0.000790514,1.264,1.264
12/5/18 09:11,3366,3370.6,3380.95,FALSE,-1,0,50,2690,12690,0.003955696,1.269,1.269
12/5/18 09:12,3365,3369.4,3379.8,FALSE,-1,0,10,2700,12700,0.000788022,1.27,1.27
12/5/18 09:13,3370,3368.4,3378.9,FALSE,-1,0,-50,2650,12650,-0.003937008,1.265,1.265
12/5/18 09:14,3365,3367.4,3377.65,FALSE,-1,0,50,2700,12700,0.003952569,1.27,1.27
12/5/18 09:15,3364,3366,3376.4,FALSE,-1,0,10,2710,12710,0.000787402,1.271,1.271
12/5/18 09:16,3364,3365.6,3375.1,FALSE,-1,0,0,2710,12710,0,1.271,1.271
12/5/18 09:17,3367,3366,3373.95,FALSE,-1,0,-30,2680,12680,-0.002360346,1.268,1.268
12/5/18 09:18,3371,3366.2,3372.95,FALSE,-1,0,-40,2640,12640,-0.003154574,1.264,1.264
12/5/18 09:19,3372,3367.6,3371.85,FALSE,-1,0,-10,2630,12630,-0.000791139,1.263,1.263
12/5/18 09:20,3371,3369,3371.4,FALSE,-1,0,10,2640,12640,0.000791766,1.264,1.264
12/5/18 09:21,3373,3370.8,3370.8,TRUE,1,-40,20,2620,12620,-0.001582278,1.262,1.262
12/5/18 09:22,3374,3372.2,3370.55,TRUE,1,0,10,2630,12630,0.000792393,1.263,1.263
12/5/18 09:23,3372,3372.4,3370.3,TRUE,1,0,-20,2610,12610,-0.001583531,1.261,1.261
12/5/18 09:24,3372,3372.4,3370.15,TRUE,1,0,0,2610,12610,0,1.261,1.261
12/5/18 09:25,3369,3372,3369.8,TRUE,1,0,-30,2580,12580,-0.002379064,1.258,1.258
12/5/18 09:26,3373,3372,3369.75,TRUE,1,0,40,2620,12620,0.00317965,1.262,1.262
12/5/18 09:27,3382,3373.6,3370.3,TRUE,1,0,90,2710,12710,0.007131537,1.271,1.271
12/5/18 09:28,3379,3375,3370.5,TRUE,1,0,-30,2680,12680,-0.002360346,1.268,1.268
12/5/18 09:29,3380,3376.6,3371,TRUE,1,0,10,2690,12690,0.000788644,1.269,1.269
12/5/18 09:30,3383,3379.4,3371.6,TRUE,1,0,30,2720,12720,0.002364066,1.272,1.272
12/5/18 09:31,3383,3381.4,3372.45,TRUE,1,0,0,2720,12720,0,1.272,1.272
12/5/18 09:32,3380,3381,3373.2,TRUE,1,0,-30,2690,12690,-0.002358491,1.269,1.269
12/5/18 09:33,3383,3381.8,3373.85,TRUE,1,0,30,2720,12720,0.002364066,1.272,1.272
12/5/18 09:34,3382,3382.2,3374.7,TRUE,1,0,-10,2710,12710,-0.000786164,1.271,1.271
12/5/18 09:35,3387,3383,3375.85,TRUE,1,0,50,2760,12760,0.00393391,1.276,1.276
